id,station_code,sample_date,analyte,result,unit
1875,Crown 2001 Shoreline Dr.,2013-06-10T00:00:00,Enterococcus,2,MPN/100 mL
1876,Crown 2001 Shoreline Dr.,2013-06-03T00:00:00,"Coliform, Fecal",6,MPN/100 mL
1877,Crown 2001 Shoreline Dr.,2013-05-30T00:00:00,"Coliform, Fecal",11,MPN/100 mL
1878,Crown 2001 Shoreline Dr.,2013-05-30T00:00:00,Enterococcus,2,MPN/100 mL
1879,Crown 2001 Shoreline Dr.,2012-05-22T00:00:00,"Coliform, Fecal",6,MPN/100 mL
1880,Crown 2001 Shoreline Dr.,2012-05-15T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1881,Crown 2001 Shoreline Dr.,2012-05-15T00:00:00,Enterococcus,2,MPN/100 mL
1882,Crown 2001 Shoreline Dr.,2012-05-15T00:00:00,"Coliform, Total",52,MPN/100 mL
1883,Crown 2001 Shoreline Dr.,2012-05-08T00:00:00,"Coliform, Total",110,MPN/100 mL
1884,Crown 2001 Shoreline Dr.,2013-05-20T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1885,Crown 2001 Shoreline Dr.,2013-05-20T00:00:00,"Coliform, Total",10,MPN/100 mL
1886,Crown 2001 Shoreline Dr.,2013-05-13T00:00:00,"Coliform, Fecal",7,MPN/100 mL
1887,Crown 2001 Shoreline Dr.,2013-04-29T00:00:00,"Coliform, Fecal",18,MPN/100 mL
1888,Crown 2001 Shoreline Dr.,2013-04-22T00:00:00,"Coliform, Total",20,MPN/100 mL
1889,Crown 2001 Shoreline Dr.,2012-04-24T00:00:00,"Coliform, Fecal",21,MPN/100 mL
1890,Crown 2001 Shoreline Dr.,2012-04-17T00:00:00,"Coliform, Total",52,MPN/100 mL
1891,Crown 2001 Shoreline Dr.,2012-04-10T00:00:00,Enterococcus,90,MPN/100 mL
1892,Crown 2001 Shoreline Dr.,2012-04-03T00:00:00,"Coliform, Fecal",90,MPN/100 mL
1893,Crown 2001 Shoreline Dr.,2012-03-20T00:00:00,Enterococcus,3,MPN/100 mL
1894,Crown 2001 Shoreline Dr.,2013-04-18T00:00:00,Enterococcus,1,MPN/100 mL
1895,Crown 2001 Shoreline Dr.,2013-04-18T00:00:00,"Coliform, Total",50,MPN/100 mL
1896,Crown 2001 Shoreline Dr.,2013-04-15T00:00:00,Enterococcus,130,MPN/100 mL
1897,Crown 2001 Shoreline Dr.,2013-04-15T00:00:00,"Coliform, Total",290,MPN/100 mL
1898,Crown 2001 Shoreline Dr.,2013-04-02T00:00:00,"Coliform, Fecal",30,MPN/100 mL
1899,Crown 2001 Shoreline Dr.,2012-03-20T00:00:00,"Coliform, Total",31,MPN/100 mL
1900,Crown 2001 Shoreline Dr.,2012-03-08T00:00:00,"Coliform, Fecal",170,MPN/100 mL
1901,Crown 2001 Shoreline Dr.,2012-02-09T00:00:00,Enterococcus,62,MPN/100 mL
1902,Crown 2001 Shoreline Dr.,2012-02-09T00:00:00,"Coliform, Total",170,MPN/100 mL
1903,Crown 2001 Shoreline Dr.,2012-02-08T00:00:00,Enterococcus,14,MPN/100 mL
1904,Crown 2001 Shoreline Dr.,2013-02-13T00:00:00,"Coliform, Fecal",210,MPN/100 mL
1905,Crown 2001 Shoreline Dr.,2013-01-14T00:00:00,"Coliform, Fecal",2,MPN/100 mL
1906,Crown 2001 Shoreline Dr.,2012-12-10T00:00:00,Enterococcus,3,MPN/100 mL
1907,Crown 2001 Shoreline Dr.,2012-11-13T00:00:00,"Coliform, Fecal",14,MPN/100 mL
1908,Crown 2001 Shoreline Dr.,2012-11-13T00:00:00,"Coliform, Total",98,MPN/100 mL
1909,Crown 2001 Shoreline Dr.,2012-02-07T00:00:00,"Coliform, Fecal",250,MPN/100 mL
1910,Crown 2001 Shoreline Dr.,2012-01-23T00:00:00,Enterococcus,59,MPN/100 mL
1911,Crown 2001 Shoreline Dr.,2012-01-23T00:00:00,"Coliform, Total",790,MPN/100 mL
1912,Crown 2001 Shoreline Dr.,2012-01-09T00:00:00,"Coliform, Total",1800,MPN/100 mL
1913,Crown 2001 Shoreline Dr.,2011-11-15T00:00:00,"Coliform, Fecal",260,MPN/100 mL
1914,Crown 2001 Shoreline Dr.,2012-10-25T00:00:00,"Coliform, Total",230,MPN/100 mL
1915,Crown 2001 Shoreline Dr.,2012-10-22T00:00:00,Enterococcus,170,MPN/100 mL
1916,Crown 2001 Shoreline Dr.,2012-10-22T00:00:00,"Coliform, Total",1200,MPN/100 mL
1917,Crown 2001 Shoreline Dr.,2012-10-09T00:00:00,"Coliform, Fecal",11,MPN/100 mL
1918,Crown 2001 Shoreline Dr.,2012-10-01T00:00:00,"Coliform, Total",86,MPN/100 mL
1919,Crown 2001 Shoreline Dr.,2011-10-31T00:00:00,"Coliform, Fecal",8,MPN/100 mL
1920,Crown 2001 Shoreline Dr.,2011-10-31T00:00:00,"Coliform, Total",31,MPN/100 mL
1921,Crown 2001 Shoreline Dr.,2011-10-17T00:00:00,"Coliform, Total",52,MPN/100 mL
1922,Crown 2001 Shoreline Dr.,2011-10-03T00:00:00,"Coliform, Fecal",11,MPN/100 mL
1923,Crown 2001 Shoreline Dr.,2011-10-03T00:00:00,"Coliform, Total",140,MPN/100 mL
1924,Crown 2001 Shoreline Dr.,2011-09-26T00:00:00,"Coliform, Total",86,MPN/100 mL
1925,Crown 2001 Shoreline Dr.,2011-09-12T00:00:00,"Coliform, Fecal",25,MPN/100 mL
1926,Crown 2001 Shoreline Dr.,2011-09-12T00:00:00,Enterococcus,3,MPN/100 mL
1927,Crown 2001 Shoreline Dr.,2011-09-06T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1928,Crown 2001 Shoreline Dr.,2011-09-06T00:00:00,"Coliform, Total",86,MPN/100 mL
1929,Crown 2001 Shoreline Dr.,2012-09-24T00:00:00,"Coliform, Total",20,MPN/100 mL
1930,Crown 2001 Shoreline Dr.,2012-09-20T00:00:00,Enterococcus,35,MPN/100 mL
1931,Crown 2001 Shoreline Dr.,2012-09-17T00:00:00,"Coliform, Fecal",710,MPN/100 mL
1932,Crown 2001 Shoreline Dr.,2012-09-17T00:00:00,Enterococcus,390,MPN/100 mL
1933,Crown 2001 Shoreline Dr.,2012-09-11T00:00:00,"Coliform, Fecal",44,MPN/100 mL
1934,Crown 2001 Shoreline Dr.,2011-08-29T00:00:00,"Coliform, Total",370,MPN/100 mL
1935,Crown 2001 Shoreline Dr.,2011-08-22T00:00:00,"Coliform, Total",10,MPN/100 mL
1936,Crown 2001 Shoreline Dr.,2011-07-18T00:00:00,"Coliform, Total",10,MPN/100 mL
1937,Crown 2001 Shoreline Dr.,2011-06-20T00:00:00,"Coliform, Total",41,MPN/100 mL
1938,Crown 2001 Shoreline Dr.,2011-06-13T00:00:00,Enterococcus,3,MPN/100 mL
1939,Crown 2001 Shoreline Dr.,2012-08-22T00:00:00,Enterococcus,5,MPN/100 mL
1940,Crown 2001 Shoreline Dr.,2012-07-24T00:00:00,"Coliform, Fecal",5,MPN/100 mL
1941,Crown 2001 Shoreline Dr.,2012-07-17T00:00:00,Enterococcus,1,MPN/100 mL
1942,Crown 2001 Shoreline Dr.,2012-07-10T00:00:00,Enterococcus,1,MPN/100 mL
1943,Crown 2001 Shoreline Dr.,2012-06-19T00:00:00,"Coliform, Fecal",160,MPN/100 mL
1944,Crown 2001 Shoreline Dr.,2011-06-13T00:00:00,"Coliform, Total",41,MPN/100 mL
1945,Crown 2001 Shoreline Dr.,2011-06-06T00:00:00,"Coliform, Fecal",60,MPN/100 mL
1946,Crown 2001 Shoreline Dr.,2011-05-31T00:00:00,"Coliform, Total",200,MPN/100 mL
1947,Crown 2001 Shoreline Dr.,2011-05-23T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1948,Crown 2001 Shoreline Dr.,2011-05-16T00:00:00,"Coliform, Total",250,MPN/100 mL
1949,Crown 2001 Shoreline Dr.,2011-05-02T00:00:00,"Coliform, Total",31,MPN/100 mL
1950,Crown 2001 Shoreline Dr.,2011-04-18T00:00:00,Enterococcus,5,MPN/100 mL
1951,Crown 2001 Shoreline Dr.,2011-04-18T00:00:00,"Coliform, Total",86,MPN/100 mL
1952,Crown 2001 Shoreline Dr.,2011-03-29T00:00:00,"Coliform, Total",460,MPN/100 mL
1953,Crown 2001 Shoreline Dr.,2011-03-21T00:00:00,Enterococcus,170,MPN/100 mL
1954,Crown 2001 Shoreline Dr.,2012-06-12T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1955,Crown 2001 Shoreline Dr.,2012-06-12T00:00:00,"Coliform, Total",52,MPN/100 mL
1956,Crown 2001 Shoreline Dr.,2012-06-05T00:00:00,"Coliform, Total",340,MPN/100 mL
1957,Crown 2001 Shoreline Dr.,2012-05-22T00:00:00,Enterococcus,2,MPN/100 mL
1958,Crown 2001 Shoreline Dr.,2012-05-08T00:00:00,Enterococcus,22,MPN/100 mL
1959,Crown 2001 Shoreline Dr.,2011-03-07T00:00:00,Enterococcus,15,MPN/100 mL
1960,Crown 2001 Shoreline Dr.,2011-02-22T00:00:00,"Coliform, Fecal",140,MPN/100 mL
1961,Crown 2001 Shoreline Dr.,2011-01-03T00:00:00,"Coliform, Fecal",28,MPN/100 mL
1962,Crown 2001 Shoreline Dr.,2010-12-06T00:00:00,"Coliform, Fecal",150,MPN/100 mL
1963,Crown 2001 Shoreline Dr.,2010-12-06T00:00:00,"Coliform, Total",2500,MPN/100 mL
1964,Crown 2001 Shoreline Dr.,2010-10-12T00:00:00,"Coliform, Fecal",4,MPN/100 mL
1965,Crown 2001 Shoreline Dr.,2010-10-12T00:00:00,Enterococcus,2,MPN/100 mL
1966,Crown 2001 Shoreline Dr.,2010-10-04T00:00:00,Enterococcus,7,MPN/100 mL
1967,Crown 2001 Shoreline Dr.,2010-09-27T00:00:00,"Coliform, Total",160,MPN/100 mL
1968,Crown 2001 Shoreline Dr.,2010-09-07T00:00:00,Enterococcus,2,MPN/100 mL
1969,Crown 2001 Shoreline Dr.,2012-04-17T00:00:00,"Coliform, Fecal",9,MPN/100 mL
1970,Crown 2001 Shoreline Dr.,2012-04-10T00:00:00,"Coliform, Total",1100,MPN/100 mL
1971,Crown 2001 Shoreline Dr.,2012-04-03T00:00:00,"Coliform, Total",40,MPN/100 mL
1972,Crown 2001 Shoreline Dr.,2012-03-20T00:00:00,"Coliform, Fecal",17,MPN/100 mL
1973,Crown 2001 Shoreline Dr.,2012-03-06T00:00:00,"Coliform, Total",580,MPN/100 mL
1974,Crown 2001 Shoreline Dr.,2010-08-30T00:00:00,Enterococcus,6,MPN/100 mL
1975,Crown 2001 Shoreline Dr.,2010-08-16T00:00:00,Enterococcus,1,MPN/100 mL
1976,Crown 2001 Shoreline Dr.,2010-08-09T00:00:00,"Coliform, Fecal",44,MPN/100 mL
1977,Crown 2001 Shoreline Dr.,2010-08-09T00:00:00,"Coliform, Total",86,MPN/100 mL
1978,Crown 2001 Shoreline Dr.,2010-08-02T00:00:00,"Coliform, Total",160,MPN/100 mL
1979,Crown 2001 Shoreline Dr.,2012-02-21T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1980,Crown 2001 Shoreline Dr.,2012-02-08T00:00:00,"Coliform, Fecal",28,MPN/100 mL
1981,Crown 2001 Shoreline Dr.,2012-02-08T00:00:00,"Coliform, Total",75,MPN/100 mL
1982,Crown 2001 Shoreline Dr.,2012-02-07T00:00:00,"Coliform, Total",650,MPN/100 mL
1983,Crown 2001 Shoreline Dr.,2012-01-23T00:00:00,"Coliform, Fecal",120,MPN/100 mL
1984,Crown 2001 Shoreline Dr.,2010-07-26T00:00:00,"Coliform, Fecal",4,MPN/100 mL
1985,Crown 2001 Shoreline Dr.,2010-07-06T00:00:00,"Coliform, Total",190,MPN/100 mL
1986,Crown 2001 Shoreline Dr.,2010-06-28T00:00:00,Enterococcus,3,MPN/100 mL
1987,Crown 2001 Shoreline Dr.,2010-06-21T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1988,Crown 2001 Shoreline Dr.,2010-06-07T00:00:00,Enterococcus,1,MPN/100 mL
1989,Crown 2001 Shoreline Dr.,2012-01-09T00:00:00,"Coliform, Fecal",37,MPN/100 mL
1990,Crown 2001 Shoreline Dr.,2012-01-09T00:00:00,Enterococcus,25,MPN/100 mL
1991,Crown 2001 Shoreline Dr.,2011-12-27T00:00:00,"Coliform, Fecal",21,MPN/100 mL
1992,Crown 2001 Shoreline Dr.,2011-12-27T00:00:00,"Coliform, Total",31,MPN/100 mL
1993,Crown 2001 Shoreline Dr.,2011-12-12T00:00:00,"Coliform, Total",52,MPN/100 mL
1994,Crown 2001 Shoreline Dr.,2010-05-24T00:00:00,"Coliform, Total",10,MPN/100 mL
1995,Crown 2001 Shoreline Dr.,2010-05-17T00:00:00,"Coliform, Fecal",9,MPN/100 mL
1996,Crown 2001 Shoreline Dr.,2011-11-28T00:00:00,"Coliform, Total",20,MPN/100 mL
1997,Crown 2001 Shoreline Dr.,2011-10-24T00:00:00,Enterococcus,1,MPN/100 mL
1998,Crown 2001 Shoreline Dr.,2011-10-24T00:00:00,"Coliform, Total",210,MPN/100 mL
1999,Crown 2001 Shoreline Dr.,2011-10-17T00:00:00,Enterococcus,1,MPN/100 mL
2000,Crown 2001 Shoreline Dr.,2011-10-11T00:00:00,"Coliform, Total",660,MPN/100 mL
2001,Crown 2001 Shoreline Dr.,2011-09-26T00:00:00,"Coliform, Fecal",10,MPN/100 mL
2002,Crown 2001 Shoreline Dr.,2011-09-26T00:00:00,Enterococcus,1,MPN/100 mL
2003,Crown 2001 Shoreline Dr.,2011-09-19T00:00:00,"Coliform, Fecal",61,MPN/100 mL
2004,Crown 2001 Shoreline Dr.,2011-09-19T00:00:00,Enterococcus,6,MPN/100 mL
2005,Crown 2001 Shoreline Dr.,2011-09-19T00:00:00,"Coliform, Total",190,MPN/100 mL
2006,Crown 2001 Shoreline Dr.,2011-08-29T00:00:00,"Coliform, Fecal",110,MPN/100 mL
2007,Crown 2001 Shoreline Dr.,2011-08-22T00:00:00,Enterococcus,2,MPN/100 mL
2008,Crown 2001 Shoreline Dr.,2011-08-15T00:00:00,Enterococcus,23,MPN/100 mL
2009,Crown 2001 Shoreline Dr.,2011-08-15T00:00:00,"Coliform, Total",180,MPN/100 mL
2010,Crown 2001 Shoreline Dr.,2011-08-08T00:00:00,Enterococcus,2,MPN/100 mL
2011,Crown 2001 Shoreline Dr.,2011-08-08T00:00:00,"Coliform, Total",31,MPN/100 mL
2012,Crown 2001 Shoreline Dr.,2011-07-25T00:00:00,"Coliform, Fecal",5,MPN/100 mL
2013,Crown 2001 Shoreline Dr.,2011-07-25T00:00:00,Enterococcus,3,MPN/100 mL
2014,Crown 2001 Shoreline Dr.,2011-07-25T00:00:00,"Coliform, Total",96,MPN/100 mL
2015,Crown 2001 Shoreline Dr.,2011-07-18T00:00:00,"Coliform, Fecal",2,MPN/100 mL
2016,Crown 2001 Shoreline Dr.,2011-07-18T00:00:00,Enterococcus,7,MPN/100 mL
2017,Crown 2001 Shoreline Dr.,2011-07-11T00:00:00,"Coliform, Total",52,MPN/100 mL
2018,Crown 2001 Shoreline Dr.,2011-07-06T00:00:00,"Coliform, Fecal",1,MPN/100 mL
2019,Crown 2001 Shoreline Dr.,2011-07-06T00:00:00,Enterococcus,1,MPN/100 mL
2020,Crown 2001 Shoreline Dr.,2011-07-06T00:00:00,"Coliform, Total",52,MPN/100 mL
2021,Crown 2001 Shoreline Dr.,2011-06-27T00:00:00,Enterococcus,1,MPN/100 mL
2022,Crown 2001 Shoreline Dr.,2011-06-06T00:00:00,"Coliform, Total",260,MPN/100 mL
2023,Crown 2001 Shoreline Dr.,2011-05-31T00:00:00,Enterococcus,3,MPN/100 mL
2024,Crown 2001 Shoreline Dr.,2011-05-16T00:00:00,Enterococcus,13,MPN/100 mL
2025,Crown 2001 Shoreline Dr.,2011-05-09T00:00:00,Enterococcus,190,MPN/100 mL
2026,Crown 2001 Shoreline Dr.,2011-05-02T00:00:00,Enterococcus,1,MPN/100 mL
2027,Crown 2001 Shoreline Dr.,2011-04-11T00:00:00,Enterococcus,1,MPN/100 mL
2028,Crown 2001 Shoreline Dr.,2011-03-29T00:00:00,"Coliform, Fecal",70,MPN/100 mL
2029,Crown 2001 Shoreline Dr.,2011-03-29T00:00:00,Enterococcus,18,MPN/100 mL
2030,Crown 2001 Shoreline Dr.,2011-03-07T00:00:00,"Coliform, Fecal",26,MPN/100 mL
2031,Crown 2001 Shoreline Dr.,2011-02-24T00:00:00,"Coliform, Total",270,MPN/100 mL
2032,Crown 2001 Shoreline Dr.,2011-02-22T00:00:00,"Coliform, Total",340,MPN/100 mL
2033,Crown 2001 Shoreline Dr.,2011-02-07T00:00:00,"Coliform, Total",31,MPN/100 mL
2034,Crown 2001 Shoreline Dr.,2011-01-21T00:00:00,"Coliform, Total",97,MPN/100 mL
2035,Crown 2001 Shoreline Dr.,2011-01-18T00:00:00,"Coliform, Fecal",370,MPN/100 mL
2036,Crown 2001 Shoreline Dr.,2011-01-18T00:00:00,Enterococcus,350,MPN/100 mL
2037,Crown 2001 Shoreline Dr.,2011-01-18T00:00:00,"Coliform, Total",500,MPN/100 mL
2038,Crown 2001 Shoreline Dr.,2010-10-04T00:00:00,"Coliform, Fecal",40,MPN/100 mL
2039,Crown 2001 Shoreline Dr.,2010-10-04T00:00:00,"Coliform, Total",320,MPN/100 mL
2040,Crown 2001 Shoreline Dr.,2010-09-27T00:00:00,"Coliform, Fecal",37,MPN/100 mL
2041,Crown 2001 Shoreline Dr.,2010-09-20T00:00:00,"Coliform, Fecal",19,MPN/100 mL
2042,Crown 2001 Shoreline Dr.,2010-09-14T00:00:00,Enterococcus,1,MPN/100 mL
2043,Crown 2001 Shoreline Dr.,2010-09-07T00:00:00,"Coliform, Fecal",1,MPN/100 mL
2044,Crown 2001 Shoreline Dr.,2010-08-23T00:00:00,"Coliform, Fecal",4,MPN/100 mL
2045,Crown 2001 Shoreline Dr.,2010-08-23T00:00:00,"Coliform, Total",10,MPN/100 mL
2046,Crown 2001 Shoreline Dr.,2010-08-16T00:00:00,"Coliform, Total",10,MPN/100 mL
2047,Crown 2001 Shoreline Dr.,2010-08-09T00:00:00,Enterococcus,8,MPN/100 mL
2048,Crown 2001 Shoreline Dr.,2010-07-26T00:00:00,"Coliform, Total",370,MPN/100 mL
2049,Crown 2001 Shoreline Dr.,2010-07-19T00:00:00,"Coliform, Total",340,MPN/100 mL
2050,Crown 2001 Shoreline Dr.,2010-07-12T00:00:00,Enterococcus,5,MPN/100 mL
2051,Crown 2001 Shoreline Dr.,2010-06-28T00:00:00,"Coliform, Fecal",27,MPN/100 mL
2052,Crown 2001 Shoreline Dr.,2010-06-21T00:00:00,Enterococcus,1,MPN/100 mL
2053,Crown 2001 Shoreline Dr.,2010-06-14T00:00:00,"Coliform, Total",860,MPN/100 mL
2054,Crown 2001 Shoreline Dr.,2010-06-01T00:00:00,"Coliform, Total",230,MPN/100 mL
2055,Crown 2001 Shoreline Dr.,2010-05-24T00:00:00,"Coliform, Fecal",1,MPN/100 mL
2056,Crown 2001 Shoreline Dr.,2010-05-10T00:00:00,"Coliform, Total",20,MPN/100 mL
2057,Crown 2001 Shoreline Dr.,2010-05-03T00:00:00,Enterococcus,2,MPN/100 mL
